401481402,KKPOUHBOESBQ,1706573926,1706573926,7,,1,46.0000,46.0000,,,,,,RA1,,,,,"{""id"": 40186, ""blocks"": ""2022-12-28T04:06:45Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-31"", ""start"": ""2022-12-27"", ""unitId"": ""1838"", ""unitTypeCode"": ""MQ2N""}], ""lastModifiedBy"": ""SIBELANGER"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-28T04:06:45Z"", ""lastModifiedDateTime"": ""2022-12-27T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-28T04:06:45Z""}",HAPI,401478145,401479283,401480406,401478988
401481403,LKPOUHBOCHDA,1706573926,1706573926,7,,1,46.0000,46.0000,,,,,,NTPBOU,,,,,"{""id"": 40187, ""blocks"": ""2023-04-05T22:22:23Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2023-01-06"", ""start"": ""2023-01-05"", ""unitId"": ""0530"", ""unitTypeCode"": ""EK1N""}], ""lastModifiedBy"": ""DFRENCH"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2023-04-05T22:22:23Z"", ""lastModifiedDateTime"": ""2023-01-19T00:00:00"", ""lastModifiedDateTime_repo"": ""2023-04-05T22:22:23Z""}",HAPI,401478146,401479284,401480406,401479040
401481404,MKPOUHBOVSAY,1706573926,1706573926,7,,1,46.0000,46.0000,,,,,,LXFEC1,,,,,"{""id"": 40189, ""blocks"": ""2022-12-26T04:06:35Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-29"", ""start"": ""2022-12-25"", ""unitId"": ""1728"", ""unitTypeCode"": ""MQ2N""}], ""lastModifiedBy"": ""JJONES"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-26T04:06:35Z"", ""lastModifiedDateTime"": ""2022-12-25T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-26T04:06:35Z""}",HAPI,401478148,401479286,401480406,401479014
401481405,NKPOUHBOADMV,1706573926,1706573926,7,,1,40.0000,40.0000,,,,,,NRICFF,,,,,"{""id"": 40190, ""blocks"": ""2022-12-26T04:06:35Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-29"", ""start"": ""2022-12-27"", ""unitId"": ""0305"", ""unitTypeCode"": ""VD2N""}], ""lastModifiedBy"": ""TAOMAR"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-26T04:06:35Z"", ""lastModifiedDateTime"": ""2022-12-25T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-26T04:06:35Z""}",HAPI,401478149,401479287,401480406,401478996
401481406,OKPOUHBOASNE,1706573926,1706573926,7,,1,,,,,,,,RA1,,,,,"{""id"": 40194, ""blocks"": ""2023-08-23T01:31:59Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2023-12-28"", ""start"": ""2023-12-21"", ""unitTypeCode"": ""EQ2N""}], ""lastModifiedBy"": ""NAJOHNSTON"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2023-08-23T01:31:59Z"", ""lastModifiedDateTime"": ""2023-08-22T00:00:00"", ""lastModifiedDateTime_repo"": ""2023-08-23T01:31:59Z""}",HAPI,401478153,401479291,401480406,401478968
401481407,PKPOUHBOMWXD,1706573926,1706573926,7,,1,46.0000,46.0000,,,,,,RA1,,,,,"{""id"": 40196, ""blocks"": ""2022-12-27T04:06:47Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-29"", ""start"": ""2022-12-26"", ""unitId"": ""1307"", ""unitTypeCode"": ""BQ2N""}], ""lastModifiedBy"": ""JJONES"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-27T04:06:47Z"", ""lastModifiedDateTime"": ""2022-12-26T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-27T04:06:47Z""}",HAPI,401478155,401479293,401480406,401478988
401481408,QKPOUHBOYZCI,1706573926,1706573926,7,,1,,,,,,,,NW3ITF,,,,,"{""id"": 40197, ""blocks"": ""2022-12-27T04:06:47Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-29"", ""start"": ""2022-12-25"", ""unitId"": ""1814"", ""unitTypeCode"": ""RK1N""}], ""lastModifiedBy"": ""HPLANTE"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-27T04:06:47Z"", ""lastModifiedDateTime"": ""2022-12-26T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-27T04:06:47Z""}",HAPI,401478156,401479294,401480406,401478968
401481409,RKPOUHBOLXHR,1706573926,1706573926,7,,1,32.0000,32.0000,,,,,,NTPEPR,,,,,"{""id"": 40201, ""blocks"": ""2022-12-27T04:06:47Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-28"", ""start"": ""2022-12-26"", ""unitId"": ""0385"", ""unitTypeCode"": ""DQ2N""}], ""lastModifiedBy"": ""BRMCLAREN"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-27T04:06:47Z"", ""lastModifiedDateTime"": ""2022-12-26T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-27T04:06:47Z""}",HAPI,401478159,401479298,401480406,401479046
401481410,SKPOUHBOSPXB,1706573926,1706573926,7,,1,46.0000,46.0000,,,,,,CJA9BP,,,,,"{""id"": 40203, ""blocks"": ""2023-04-05T22:17:43Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2023-01-13"", ""start"": ""2023-01-09"", ""unitId"": ""0588"", ""unitTypeCode"": ""EK1N""}], ""lastModifiedBy"": ""PEENGINEER"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2023-04-05T22:17:43Z"", ""lastModifiedDateTime"": ""2023-01-14T00:00:00"", ""lastModifiedDateTime_repo"": ""2023-04-05T22:17:43Z""}",HAPI,401478161,401479300,401480406,401479048
401481411,TKPOUHBORSTC,1706573926,1706573926,7,,1,,,,,,,,B01NA3,,,,,"{""id"": 40206, ""blocks"": ""2022-12-27T04:06:48Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2023-01-01"", ""start"": ""2022-12-26"", ""unitId"": ""0211"", ""unitTypeCode"": ""SP1N""}], ""lastModifiedBy"": ""HPLANTE"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-27T04:06:48Z"", ""lastModifiedDateTime"": ""2022-12-26T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-27T04:06:48Z""}",HAPI,401478165,401479303,401480406,401478968
401481412,UKPOUHBOSFAG,1706573926,1706573926,7,,1,32.0000,32.0000,,,,,,B01NA3,,,,,"{""id"": 40207, ""blocks"": ""2022-12-28T04:06:46Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-31"", ""start"": ""2022-12-26"", ""unitId"": ""0384"", ""unitTypeCode"": ""DK1N""}], ""lastModifiedBy"": ""JJONES"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-28T04:06:46Z"", ""lastModifiedDateTime"": ""2022-12-26T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-28T04:06:46Z""}",HAPI,401478166,401479304,401480406,401479052
401481413,VKPOUHBOMHZK,1706573926,1706573926,7,,1,46.0000,46.0000,,,,,,B01NA3,,,,,"{""id"": 40208, ""blocks"": ""2022-12-28T04:06:46Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-31"", ""start"": ""2022-12-26"", ""unitId"": ""0390"", ""unitTypeCode"": ""DK1N""}], ""lastModifiedBy"": ""SIBELANGER"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-28T04:06:46Z"", ""lastModifiedDateTime"": ""2022-12-27T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-28T04:06:46Z""}",HAPI,401478167,401479305,401480406,401479052
401481414,WKPOUHBOCNBL,1706573926,1706573926,7,,1,46.0000,46.0000,,,,,,B01NA2,,,,,"{""id"": 40209, ""blocks"": ""2023-11-17T17:24:34Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-29"", ""start"": ""2022-12-26"", ""unitId"": ""0530"", ""unitTypeCode"": ""EK1N""}], ""lastModifiedBy"": ""JLOVELOCK"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2023-11-17T17:24:34Z"", ""lastModifiedDateTime"": ""2022-12-29T00:00:00"", ""lastModifiedDateTime_repo"": ""2023-11-17T17:24:34Z""}",HAPI,401478168,401479306,401480406,401479030
401481415,XKPOUHBOHJWO,1706573926,1706573926,7,,1,46.0000,46.0000,,,,,,NTPEXX,,,,,"{""id"": 40215, ""blocks"": ""2022-12-27T04:06:50Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-29"", ""start"": ""2022-12-26"", ""unitId"": ""0644"", ""unitTypeCode"": ""DK1N""}], ""lastModifiedBy"": ""JJONES"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-27T04:06:50Z"", ""lastModifiedDateTime"": ""2022-12-26T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-27T04:06:50Z""}",HAPI,401478176,401479312,401480406,401479056
401481416,YKPOUHBOHVGR,1706573926,1706573926,7,,1,46.0000,46.0000,,,,,,B01NA2,,,,,"{""id"": 40216, ""blocks"": ""2022-12-27T04:06:50Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-30"", ""start"": ""2022-12-26"", ""unitId"": ""0240"", ""unitTypeCode"": ""DK1N""}], ""lastModifiedBy"": ""JJONES"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-27T04:06:50Z"", ""lastModifiedDateTime"": ""2022-12-26T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-27T04:06:50Z""}",HAPI,401478177,401479313,401480406,401479030
401481417,ZKPOUHBOVKNG,1706573926,1706573926,7,,1,46.0000,46.0000,,,,,,2U8XAS,,,,,"{""id"": 40217, ""blocks"": ""2022-12-27T04:06:50Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-29"", ""start"": ""2022-12-26"", ""unitId"": ""2513"", ""unitTypeCode"": ""DQ2N""}], ""lastModifiedBy"": ""JJONES"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-27T04:06:50Z"", ""lastModifiedDateTime"": ""2022-12-26T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-27T04:06:50Z""}",HAPI,401478178,401479314,401480406,401479020
401481418,ALPOUHBOXZGU,1706573926,1706573926,7,,1,46.0000,46.0000,,,,,,NTPEXX,,,,,"{""id"": 40218, ""blocks"": ""2022-12-27T04:06:50Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-29"", ""start"": ""2022-12-26"", ""unitId"": ""1716"", ""unitTypeCode"": ""DK1N""}], ""lastModifiedBy"": ""JJONES"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-27T04:06:50Z"", ""lastModifiedDateTime"": ""2022-12-26T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-27T04:06:50Z""}",HAPI,401478179,401479315,401480406,401479056
401481419,BLPOUHBOWKJG,1706573926,1706573926,7,,1,,,,,,,,NTPEPR,,,,,"{""id"": 40219, ""blocks"": ""2022-12-27T04:06:50Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-27"", ""start"": ""2022-12-26"", ""unitId"": ""0245"", ""unitTypeCode"": ""AK1N""}], ""lastModifiedBy"": ""BRMCLAREN"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-27T04:06:50Z"", ""lastModifiedDateTime"": ""2022-12-26T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-27T04:06:50Z""}",HAPI,401478180,401479316,401480406,401478968
401481420,CLPOUHBOSXDC,1706573926,1706573926,7,,1,46.0000,46.0000,,,,,,RA1,,,,,"{""id"": 40221, ""blocks"": ""2022-12-27T04:06:50Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-26"", ""start"": ""2022-12-22"", ""unitId"": ""0263"", ""unitTypeCode"": ""VK1N""}], ""lastModifiedBy"": ""VISHNAIR"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-27T04:06:50Z"", ""lastModifiedDateTime"": ""2022-12-26T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-27T04:06:50Z""}",HAPI,401478182,401479318,401480406,401478988
401481421,DLPOUHBOBUPJ,1706573926,1706573926,7,,1,146.0000,146.0000,,,,,,2TDAAA,,,,,"{""id"": 40223, ""blocks"": ""2022-12-27T04:06:51Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-28"", ""start"": ""2022-12-26"", ""unitId"": ""0691"", ""unitTypeCode"": ""PP1N""}], ""lastModifiedBy"": ""MBORTHWICK"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-27T04:06:51Z"", ""lastModifiedDateTime"": ""2022-12-26T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-27T04:06:51Z""}",HAPI,401478184,401479320,401480406,401479054
401481422,ELPOUHBORPVR,1706573926,1706573926,7,,1,27.0000,27.0000,,,,,,NTPEXU,,,,,"{""id"": 40230, ""blocks"": ""2023-04-21T23:06:03Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2023-04-09"", ""start"": ""2023-04-08"", ""unitId"": ""1002"", ""unitTypeCode"": ""MQ2N""}], ""lastModifiedBy"": ""SONAEEM"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2023-04-21T23:06:03Z"", ""lastModifiedDateTime"": ""2023-04-10T00:00:00"", ""lastModifiedDateTime_repo"": ""2023-04-21T23:06:03Z""}",HAPI,401478190,401479327,401480406,401479058
401481423,FLPOUHBOMXBH,1706573926,1706573926,7,,1,49.0000,49.0000,,,,,,B01NA2,,,,,"{""id"": 40231, ""blocks"": ""2023-08-15T01:29:44Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2023-08-13"", ""start"": ""2023-08-10"", ""unitId"": ""0892"", ""unitTypeCode"": ""DQ2N""}], ""lastModifiedBy"": ""PEENGINEER"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2023-08-15T01:29:44Z"", ""lastModifiedDateTime"": ""2023-08-14T00:00:00"", ""lastModifiedDateTime_repo"": ""2023-08-15T01:29:44Z""}",HAPI,401478191,401479328,401480406,401479030
401481424,GLPOUHBOPUDE,1706573926,1706573926,7,,1,,,,,,,,B01NA1,,,,,"{""id"": 40232, ""blocks"": ""2022-12-27T04:06:52Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-30"", ""start"": ""2022-12-29"", ""unitTypeCode"": ""GK1N""}], ""lastModifiedBy"": ""*ORS*"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-27T04:06:52Z"", ""lastModifiedDateTime"": ""2022-12-26T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-27T04:06:52Z""}",HAPI,401478192,401479329,401480406,401478968
401481425,HLPOUHBOJUWQ,1706573926,1706573926,7,,1,92.0000,92.0000,,,,,,B01NA1,,,,,"{""id"": 40233, ""blocks"": ""2023-07-22T05:25:53Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2023-01-08"", ""start"": ""2023-01-06"", ""unitId"": ""0279"", ""unitTypeCode"": ""HK1N""}], ""lastModifiedBy"": ""PEENGINEER"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2023-07-22T05:25:53Z"", ""lastModifiedDateTime"": ""2023-01-09T00:00:00"", ""lastModifiedDateTime_repo"": ""2023-07-22T05:25:53Z""}",HAPI,401478193,401479330,401480406,401478990
401481426,ILPOUHBOWQYE,1706573926,1706573926,7,,1,14.0000,14.0000,,,,,,2U8XAS,,,,,"{""id"": 40237, ""blocks"": ""2022-12-28T04:06:43Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2023-01-01"", ""start"": ""2022-12-27"", ""unitId"": ""0375"", ""unitTypeCode"": ""VK1N""}], ""lastModifiedBy"": ""SIBELANGER"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-28T04:06:43Z"", ""lastModifiedDateTime"": ""2022-12-27T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-28T04:06:43Z""}",HAPI,401478197,401479334,401480406,401479020
401481427,JLPOUHBOAPXB,1706573926,1706573926,7,,1,171.0000,171.0000,,,,,,LXSIM1,,,,,"{""id"": 40238, ""blocks"": ""2022-12-28T04:06:43Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-30"", ""start"": ""2022-12-26"", ""unitId"": ""1207"", ""unitTypeCode"": ""BQ2N""}], ""lastModifiedBy"": ""SIBELANGER"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-28T04:06:43Z"", ""lastModifiedDateTime"": ""2022-12-27T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-28T04:06:43Z""}",HAPI,401478198,401479335,401480406,401479038
401481428,KLPOUHBOTCDO,1706573926,1706573926,7,,1,32.0000,32.0000,,,,,,7TQREQ,,,,,"{""id"": 40240, ""blocks"": ""2022-12-28T04:06:44Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2023-01-02"", ""start"": ""2022-12-27"", ""unitId"": ""0247"", ""unitTypeCode"": ""DQ2N""}], ""lastModifiedBy"": ""SIBELANGER"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-28T04:06:44Z"", ""lastModifiedDateTime"": ""2022-12-27T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-28T04:06:44Z""}",HAPI,401478200,401479337,401480406,401479028
401481429,LLPOUHBOLWXH,1706573926,1706573926,7,,1,,,,,,,,RA1,,,,,"{""id"": 40243, ""blocks"": ""2022-12-28T04:06:44Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2023-01-02"", ""start"": ""2022-12-27"", ""unitId"": ""0245"", ""unitTypeCode"": ""AK1N""}], ""lastModifiedBy"": ""MBORTHWICK"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-28T04:06:44Z"", ""lastModifiedDateTime"": ""2022-12-27T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-28T04:06:44Z""}",HAPI,401478202,401479340,401480406,401478968
401481430,MLPOUHBOZGLU,1706573926,1706573926,7,OTHERS,1,315.0000,315.0000,,,,,,RA1,,,,,"{""id"": 40245, ""blocks"": ""2023-01-05T04:06:46Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2023-01-06"", ""start"": ""2022-12-27"", ""unitId"": ""1051"", ""unitTypeCode"": ""LK1N""}], ""lastModifiedBy"": ""DMOONEY"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2023-01-05T04:06:46Z"", ""lastModifiedDateTime"": ""2023-01-04T00:00:00"", ""lastModifiedDateTime_repo"": ""2023-01-05T04:06:46Z""}",HAPI,401478204,401479342,401480406,401478968
401481431,NLPOUHBOMBXZ,1706573926,1706573926,7,,1,46.0000,46.0000,,,,,,2U8ABP,,,,,"{""id"": 40246, ""blocks"": ""2022-12-28T04:06:44Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-29"", ""start"": ""2022-12-27"", ""unitId"": ""0422"", ""unitTypeCode"": ""EK1N""}], ""lastModifiedBy"": ""MBORTHWICK"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-28T04:06:44Z"", ""lastModifiedDateTime"": ""2022-12-27T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-28T04:06:44Z""}",HAPI,401478206,401479343,401480406,401479062
401481432,OLPOUHBOHSTQ,1706573926,1706573926,7,,1,46.0000,46.0000,,,,,,RA1DB,,,,,"{""id"": 40247, ""blocks"": ""2022-12-28T04:06:45Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-30"", ""start"": ""2022-12-27"", ""unitId"": ""1723"", ""unitTypeCode"": ""BQ2N""}], ""lastModifiedBy"": ""SIBELANGER"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-28T04:06:45Z"", ""lastModifiedDateTime"": ""2022-12-27T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-28T04:06:45Z""}",HAPI,401478207,401479344,401480406,401479064
401481433,PLPOUHBOBSHH,1706573926,1706573926,7,,1,32.0000,32.0000,,,,,,LXFEC1,,,,,"{""id"": 40251, ""blocks"": ""2022-12-28T04:06:45Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-28"", ""start"": ""2022-12-27"", ""unitId"": ""0791"", ""unitTypeCode"": ""VQ1N""}], ""lastModifiedBy"": ""DARVINDAN"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-28T04:06:45Z"", ""lastModifiedDateTime"": ""2022-12-27T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-28T04:06:45Z""}",HAPI,401478211,401479348,401480406,401479014
401481434,QLPOUHBOKEPD,1706573926,1706573926,7,,1,32.0000,32.0000,,,,,,NTPEXU,,,,,"{""id"": 40252, ""blocks"": ""2022-12-28T04:06:45Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-29"", ""start"": ""2022-12-27"", ""unitId"": ""0287"", ""unitTypeCode"": ""XK1N""}], ""lastModifiedBy"": ""HPLANTE"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-28T04:06:45Z"", ""lastModifiedDateTime"": ""2022-12-27T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-28T04:06:45Z""}",HAPI,401478212,401479349,401480406,401479058
401481435,RLPOUHBOLKUQ,1706573926,1706573926,7,,1,46.0000,46.0000,,,,,,B01NA2,,,,,"{""id"": 40253, ""blocks"": ""2023-11-04T01:31:01Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-29"", ""start"": ""2022-12-26"", ""unitId"": ""1403"", ""unitTypeCode"": ""RQ2N""}], ""lastModifiedBy"": ""SONAEEM"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2023-11-04T01:31:01Z"", ""lastModifiedDateTime"": ""2022-12-30T00:00:00"", ""lastModifiedDateTime_repo"": ""2023-11-04T01:31:01Z""}",HAPI,401478213,401479350,401480406,401479030
401481436,SLPOUHBORZYQ,1706573926,1706573926,7,,1,46.0000,46.0000,,,,,,B01CYB,,,,,"{""id"": 40255, ""blocks"": ""2023-07-03T05:30:04Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-29"", ""start"": ""2022-12-27"", ""unitId"": ""0457"", ""unitTypeCode"": ""EK1N""}], ""lastModifiedBy"": ""SONAEEM"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2023-07-03T05:30:04Z"", ""lastModifiedDateTime"": ""2022-12-30T00:00:00"", ""lastModifiedDateTime_repo"": ""2023-07-03T05:30:04Z""}",HAPI,401478217,401479352,401480406,401479068
401481437,TLPOUHBOVEMS,1706573926,1706573926,7,,1,32.0000,32.0000,,,,,,2UDMND,,,,,"{""id"": 40258, ""blocks"": ""2023-11-15T21:24:57Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-28"", ""start"": ""2022-12-27"", ""unitId"": ""1005"", ""unitTypeCode"": ""MK1N""}], ""lastModifiedBy"": ""STHILL"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2023-11-15T21:24:57Z"", ""lastModifiedDateTime"": ""2022-12-29T00:00:00"", ""lastModifiedDateTime_repo"": ""2023-11-15T21:24:57Z""}",HAPI,401478219,401479355,401480406,401479026
401481438,ULPOUHBOWUHF,1706573926,1706573926,7,,1,32.0000,32.0000,,,,,,2U8ABP,,,,,"{""id"": 40261, ""blocks"": ""2023-11-12T01:40:40Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-29"", ""start"": ""2022-12-27"", ""unitId"": ""0627"", ""unitTypeCode"": ""VK1N""}], ""lastModifiedBy"": ""SONAEEM"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2023-11-12T01:40:40Z"", ""lastModifiedDateTime"": ""2022-12-30T00:00:00"", ""lastModifiedDateTime_repo"": ""2023-11-12T01:40:40Z""}",HAPI,401478222,401479358,401480406,401479062
401481439,VLPOUHBOKFWQ,1706573926,1706573926,7,,1,46.0000,46.0000,,,,,,2U8ABP,,,,,"{""id"": 40262, ""blocks"": ""2022-12-28T04:06:47Z"", ""profiles"": ""fairmont_banff"", ""import_code"": ""fairmont_banff"", ""occupiedUnits"": [{""end"": ""2022-12-29"", ""start"": ""2022-12-27"", ""unitId"": ""0515"", ""unitTypeCode"": ""GK1N""}], ""lastModifiedBy"": ""DARVINDAN"", ""notificationType"": ""fairmont_banff"", ""occupancyDetails"": ""2022-12-28T04:06:47Z"", ""lastModifiedDateTime"": ""2022-12-27T00:00:00"", ""lastModifiedDateTime_repo"": ""2022-12-28T04:06:47Z""}",HAPI,401478223,401479359,401480406,401479062
